AMOSTRA,colony_code,mean_nerv,origin,colony_num
43,CH07,1.2744463644,Chile,07
44,CH07,1.297109747,Chile,07
45,CH07,1.3045230802,Chile,07
46,CH07,1.2884160522,Chile,07
47,CH07,1.2635997742,Chile,07
48,CH07,1.2176517664,Chile,07
49,CH07,1.2642126268,Chile,07
50,CH07,1.2503207500000002,Chile,07
51,CH07,1.2775292898,Chile,07
52,CH07,1.2762742478,Chile,07
53,CH07,1.2653596576,Chile,07
54,CH07,1.2584789066000002,Chile,07
55,CH07,1.3181740046,Chile,07
56,CH07,1.3035519954,Chile,07
57,CH07,1.2453618422,Chile,07
58,CH07,1.3395109438,Chile,07
59,CH07,1.3228706373999999,Chile,07
60,CH07,1.3218888469999999,Chile,07
61,CH07,1.2966783031999998,Chile,07
62,CH07,1.2904595408000001,Chile,07
63,CH07,1.2468031634,Chile,07
64,CH07,1.1929606050000001,Chile,07
65,CH07,1.2552996864000001,Chile,07
66,CH07,1.2618224919999999,Chile,07
67,CH07,1.2576737558000002,Chile,07
68,CH07,1.2922416714,Chile,07
69,CH07,1.20172564,Chile,07
70,CH07,1.24792798,Chile,07
71,CH07,1.2675101038,Chile,07
72,CH07,1.2893111002,Chile,07
73,CH07,1.3348917792000001,Chile,07
74,CH07,1.3173672556,Chile,07
75,CH07,1.2632345514,Chile,07
76,CH07,1.2785741412,Chile,07
77,CH07,1.3045044472,Chile,07
78,CH07,1.2881047186,Chile,07
79,CH07,1.3189068808000002,Chile,07
80,CH07,,Chile,07
81,CH07,,Chile,07
82,CH07,,Chile,07
83,CH07,,Chile,07
84,CH07,,Chile,07
85,CH07,,Chile,07
86,CH07,,Chile,07
87,CH07,,Chile,07
88,CH07,,Chile,07
89,CH07,,Chile,07
90,CH07,,Chile,07
91,CH07,,Chile,07
92,CH07,,Chile,07
93,CH07,,Chile,07
94,CH07,,Chile,07
95,CH07,,Chile,07
96,CH07,,Chile,07
97,CH07,,Chile,07
98,CH07,,Chile,07
99,CH07,,Chile,07
100,CH07,,Chile,07
1,RP07,1.258706327,Ribeirao_Preto,07
2,RP07,1.23399202,Ribeirao_Preto,07
3,RP07,1.2441775869999998,Ribeirao_Preto,07
4,RP07,1.2284030366,Ribeirao_Preto,07
5,RP07,1.2414773352000001,Ribeirao_Preto,07
6,RP07,1.2875149034,Ribeirao_Preto,07
7,RP07,1.2735493274,Ribeirao_Preto,07
8,RP07,1.1657900218,Ribeirao_Preto,07
9,RP07,1.259305885,Ribeirao_Preto,07
10,RP07,1.1861578004,Ribeirao_Preto,07
11,RP07,1.2677467072,Ribeirao_Preto,07
12,RP07,1.2844365602,Ribeirao_Preto,07
13,RP07,1.2516674872,Ribeirao_Preto,07
14,RP07,1.2373415454,Ribeirao_Preto,07
15,RP07,1.2366220558,Ribeirao_Preto,07
16,RP07,1.1971108966,Ribeirao_Preto,07
17,RP07,1.202384731,Ribeirao_Preto,07
18,RP07,1.2506236376,Ribeirao_Preto,07
19,RP07,1.2333637822,Ribeirao_Preto,07
20,RP07,1.20451999,Ribeirao_Preto,07
21,RP07,1.248047242,Ribeirao_Preto,07
22,RP07,1.2395369183999998,Ribeirao_Preto,07
23,RP07,1.2525414747999999,Ribeirao_Preto,07
24,RP07,1.2397911352,Ribeirao_Preto,07
25,RP07,1.2212150134,Ribeirao_Preto,07
26,RP07,1.2759396368,Ribeirao_Preto,07
27,RP07,1.3005448141999998,Ribeirao_Preto,07
28,RP07,1.2411598148,Ribeirao_Preto,07
29,RP07,1.2561542284,Ribeirao_Preto,07
30,RP07,1.2395712073999998,Ribeirao_Preto,07
31,RP07,1.2669868632,Ribeirao_Preto,07
32,RP07,1.2647385443999999,Ribeirao_Preto,07
33,RP07,1.2726793152,Ribeirao_Preto,07
34,RP07,1.2478369976000003,Ribeirao_Preto,07
35,RP07,1.2444042952,Ribeirao_Preto,07
36,RP07,1.2450847574,Ribeirao_Preto,07
37,RP07,1.2582586096,Ribeirao_Preto,07
38,RP07,1.2231032242,Ribeirao_Preto,07
39,RP07,1.24034124,Ribeirao_Preto,07
40,RP07,1.2688997044,Ribeirao_Preto,07
41,RP07,1.2277797034,Ribeirao_Preto,07
42,RP07,1.260507867,Ribeirao_Preto,07
43,RP07,1.2229831782,Ribeirao_Preto,07
44,RP07,1.2620288024000001,Ribeirao_Preto,07
45,RP07,1.2255514516,Ribeirao_Preto,07
46,RP07,1.1522248903999999,Ribeirao_Preto,07
47,RP07,1.2881616534,Ribeirao_Preto,07
48,RP07,1.2513779554,Ribeirao_Preto,07
49,RP07,1.2479804004,Ribeirao_Preto,07
50,RP07,1.1744276705999999,Ribeirao_Preto,07
51,RP07,1.1961790066,Ribeirao_Preto,07
52,RP07,1.2339628018,Ribeirao_Preto,07
53,RP07,1.1751737024,Ribeirao_Preto,07
54,RP07,1.2582407517999998,Ribeirao_Preto,07
55,RP07,1.1990885798,Ribeirao_Preto,07
56,RP07,1.2461929552,Ribeirao_Preto,07
57,RP07,1.2743986608,Ribeirao_Preto,07
58,RP07,1.2402470796,Ribeirao_Preto,07
59,RP07,1.230673418,Ribeirao_Preto,07
60,RP07,1.2720597194,Ribeirao_Preto,07
61,RP07,1.251927914,Ribeirao_Preto,07
62,RP07,1.2162476196,Ribeirao_Preto,07
63,RP07,1.2680893974,Ribeirao_Preto,07
64,RP07,1.2083090408000001,Ribeirao_Preto,07
65,RP07,1.1806025742,Ribeirao_Preto,07
66,RP07,1.1966307262,Ribeirao_Preto,07
67,RP07,1.2116878629999999,Ribeirao_Preto,07
68,RP07,1.2538307886,Ribeirao_Preto,07
69,RP07,1.2880516852,Ribeirao_Preto,07
70,RP07,1.2087141964,Ribeirao_Preto,07
71,RP07,1.2638083378,Ribeirao_Preto,07
72,RP07,1.2233899602,Ribeirao_Preto,07
73,RP07,1.2678126388000002,Ribeirao_Preto,07
74,RP07,1.307241207,Ribeirao_Preto,07
75,RP07,1.1790432722,Ribeirao_Preto,07
76,RP07,1.2744533998,Ribeirao_Preto,07
77,RP07,1.2453808418,Ribeirao_Preto,07
78,RP07,1.1621623321999999,Ribeirao_Preto,07
79,RP07,1.2817411764,Ribeirao_Preto,07
80,RP07,1.2583545066,Ribeirao_Preto,07
81,RP07,,Ribeirao_Preto,07
82,RP07,,Ribeirao_Preto,07
83,RP07,,Ribeirao_Preto,07
84,RP07,,Ribeirao_Preto,07
85,RP07,,Ribeirao_Preto,07
86,RP07,,Ribeirao_Preto,07
87,RP07,,Ribeirao_Preto,07
88,RP07,,Ribeirao_Preto,07
89,RP07,,Ribeirao_Preto,07
90,RP07,,Ribeirao_Preto,07
91,RP07,,Ribeirao_Preto,07
92,RP07,,Ribeirao_Preto,07
93,RP07,,Ribeirao_Preto,07
94,RP07,,Ribeirao_Preto,07
95,RP07,,Ribeirao_Preto,07
96,RP07,,Ribeirao_Preto,07
97,RP07,,Ribeirao_Preto,07
98,RP07,,Ribeirao_Preto,07
99,RP07,,Ribeirao_Preto,07
100,RP07,,Ribeirao_Preto,07
1,CH09,1.2149134796,Chile,09
2,CH09,1.2590448905999998,Chile,09
3,CH09,1.2747110704,Chile,09
4,CH09,1.2246889904000002,Chile,09
5,CH09,1.2218397554,Chile,09
6,CH09,1.202719429,Chile,09
7,CH09,1.2238860718,Chile,09
8,CH09,1.1922206039999999,Chile,09
9,CH09,1.2441946266000001,Chile,09
10,CH09,1.3344123140000002,Chile,09
11,CH09,1.2882104776,Chile,09
12,CH09,1.2323662964,Chile,09
13,CH09,1.2604070634,Chile,09
14,CH09,1.2423674115999999,Chile,09
15,CH09,1.160467438,Chile,09
16,CH09,1.2235690914,Chile,09
17,CH09,1.2327418356,Chile,09
18,CH09,1.2155421278,Chile,09
19,CH09,1.225016124,Chile,09
20,CH09,1.221850127,Chile,09
21,CH09,1.22023771,Chile,09
22,CH09,1.145166819,Chile,09
23,CH09,1.2286239058,Chile,09
24,CH09,1.2568950080000003,Chile,09
25,CH09,1.2540668942,Chile,09
26,CH09,1.2797390826,Chile,09
27,CH09,1.2753209522,Chile,09
28,CH09,1.2811271964,Chile,09
29,CH09,1.2212259344,Chile,09
30,CH09,1.2588971768000001,Chile,09
31,CH09,1.2382054467999999,Chile,09
32,CH09,1.229208584,Chile,09
33,CH09,1.2285796530000002,Chile,09
34,CH09,1.266701649,Chile,09
35,CH09,1.2365205397999999,Chile,09
36,CH09,1.1412938304,Chile,09
37,CH09,1.261196443,Chile,09
38,CH09,1.26464851,Chile,09
39,CH09,1.2710112282000001,Chile,09
40,CH09,1.2767086834,Chile,09
41,CH09,1.2079704106,Chile,09
42,CH09,1.2112788073999998,Chile,09
43,CH09,1.2705563914,Chile,09
44,CH09,1.2386046454,Chile,09
45,CH09,1.2182991153999998,Chile,09
46,CH09,1.2167108286,Chile,09
47,CH09,1.298921196,Chile,09
48,CH09,1.2219481732,Chile,09
49,CH09,1.1927462342,Chile,09
50,CH09,1.2496081842,Chile,09
51,CH09,1.2931553852,Chile,09
52,CH09,1.2399982636,Chile,09
53,CH09,1.2453513920000001,Chile,09
54,CH09,1.2649143498,Chile,09
55,CH09,1.248375723,Chile,09
56,CH09,1.2516391556,Chile,09
57,CH09,1.2621057316,Chile,09
58,CH09,1.267829682,Chile,09
59,CH09,1.2217663306,Chile,09
60,CH09,1.2291641472,Chile,09
61,CH09,1.2733862230000002,Chile,09
62,CH09,1.2006479449999998,Chile,09
63,CH09,1.2287193492,Chile,09
64,CH09,1.253318411,Chile,09
65,CH09,1.2454886487999999,Chile,09
66,CH09,1.2608587707999999,Chile,09
67,CH09,1.24983906,Chile,09
68,CH09,1.253252942,Chile,09
69,CH09,1.2967535631999998,Chile,09
70,CH09,1.2423878159999997,Chile,09
71,CH09,1.2568239499999998,Chile,09
72,CH09,1.2291016592,Chile,09
73,CH09,1.1759858774,Chile,09
74,CH09,1.2681312681999999,Chile,09
75,CH09,1.2228237392,Chile,09
76,CH09,1.2635742524,Chile,09
77,CH09,1.2350744751999998,Chile,09
78,CH09,1.2844118278,Chile,09
79,CH09,1.2548865886,Chile,09
80,CH09,1.172010587,Chile,09
81,CH09,1.2079274944,Chile,09
82,CH09,1.2521522452,Chile,09
83,CH09,1.2751205828,Chile,09
84,CH09,1.2729953866,Chile,09
85,CH09,1.266760624,Chile,09
86,CH09,1.2505749276000002,Chile,09
87,CH09,1.2344326213999999,Chile,09
88,CH09,1.2707029938,Chile,09
89,CH09,1.2616386024000001,Chile,09
90,CH09,1.2491825414,Chile,09
91,CH09,1.2151743304,Chile,09
92,CH09,1.1934352078,Chile,09
93,CH09,1.236501997,Chile,09
94,CH09,1.2187617774000001,Chile,09
95,CH09,1.2670529664,Chile,09
96,CH09,1.2796673875999998,Chile,09
97,CH09,1.2569632444,Chile,09
98,CH09,1.2536242936000002,Chile,09
99,CH09,1.2206459422,Chile,09
100,CH09,,Chile,09
1,RP09,1.2098075078,Ribeirao_Preto,09
2,RP09,1.2102888414,Ribeirao_Preto,09
3,RP09,1.2264328952,Ribeirao_Preto,09
4,RP09,1.2219926954,Ribeirao_Preto,09
5,RP09,1.1629564806000001,Ribeirao_Preto,09
6,RP09,1.2132919126,Ribeirao_Preto,09
7,RP09,1.264623056,Ribeirao_Preto,09
8,RP09,1.2218935953999999,Ribeirao_Preto,09
9,RP09,1.2326805474,Ribeirao_Preto,09
10,RP09,1.167296881,Ribeirao_Preto,09
11,RP09,1.2472477577999999,Ribeirao_Preto,09
12,RP09,1.2096379808,Ribeirao_Preto,09
13,RP09,1.1941691856,Ribeirao_Preto,09
14,RP09,1.235028216,Ribeirao_Preto,09
15,RP09,1.2035443226000002,Ribeirao_Preto,09
16,RP09,1.2104496878,Ribeirao_Preto,09
17,RP09,1.2197112456,Ribeirao_Preto,09
18,RP09,1.2769819644,Ribeirao_Preto,09
19,RP09,1.2282919518,Ribeirao_Preto,09
20,RP09,1.2734763325999998,Ribeirao_Preto,09
21,RP09,1.2347898398,Ribeirao_Preto,09
22,RP09,1.2499623173999999,Ribeirao_Preto,09
23,RP09,1.1973569111999998,Ribeirao_Preto,09
24,RP09,1.253567125,Ribeirao_Preto,09
25,RP09,1.1740667254,Ribeirao_Preto,09
26,RP09,1.2387439488,Ribeirao_Preto,09
27,RP09,1.2443185594,Ribeirao_Preto,09
28,RP09,1.2400666674,Ribeirao_Preto,09
29,RP09,1.2795628337999998,Ribeirao_Preto,09
30,RP09,1.2133100698,Ribeirao_Preto,09
31,RP09,1.1934461722000003,Ribeirao_Preto,09
32,RP09,1.2524222379999999,Ribeirao_Preto,09
33,RP09,1.217125156,Ribeirao_Preto,09
34,RP09,1.175994868,Ribeirao_Preto,09
35,RP09,1.2292070663999999,Ribeirao_Preto,09
36,RP09,1.2219007307999998,Ribeirao_Preto,09
37,RP09,1.2765242166,Ribeirao_Preto,09
38,RP09,1.2528061961999999,Ribeirao_Preto,09
39,RP09,1.2001374143999999,Ribeirao_Preto,09
40,RP09,1.2198630532,Ribeirao_Preto,09
41,RP09,1.2310270036000002,Ribeirao_Preto,09
42,RP09,1.1974157094,Ribeirao_Preto,09
43,RP09,1.2438373818,Ribeirao_Preto,09
44,RP09,1.2349830028,Ribeirao_Preto,09
45,RP09,1.2104877692,Ribeirao_Preto,09
46,RP09,1.2156110578,Ribeirao_Preto,09
47,RP09,1.213961625,Ribeirao_Preto,09
48,RP09,1.1816809326,Ribeirao_Preto,09
49,RP09,1.2403822752,Ribeirao_Preto,09
50,RP09,1.2174970862000003,Ribeirao_Preto,09
51,RP09,1.1969677027999999,Ribeirao_Preto,09
52,RP09,1.2682631044,Ribeirao_Preto,09
53,RP09,1.2393363265999997,Ribeirao_Preto,09
54,RP09,1.2127083993999999,Ribeirao_Preto,09
55,RP09,1.1947933582,Ribeirao_Preto,09
56,RP09,1.2024482638,Ribeirao_Preto,09
57,RP09,1.1938750232,Ribeirao_Preto,09
58,RP09,1.2409108348,Ribeirao_Preto,09
59,RP09,1.198153527,Ribeirao_Preto,09
60,RP09,1.1965625108,Ribeirao_Preto,09
61,RP09,1.226411197,Ribeirao_Preto,09
62,RP09,1.2268185082,Ribeirao_Preto,09
63,RP09,1.2108240944,Ribeirao_Preto,09
64,RP09,1.1935611289999999,Ribeirao_Preto,09
65,RP09,1.2659885586,Ribeirao_Preto,09
66,RP09,1.1839351032,Ribeirao_Preto,09
67,RP09,1.2261597582000001,Ribeirao_Preto,09
68,RP09,1.2177575152,Ribeirao_Preto,09
69,RP09,1.251367011,Ribeirao_Preto,09
70,RP09,1.2208708542,Ribeirao_Preto,09
71,RP09,1.197418154,Ribeirao_Preto,09
72,RP09,1.236023287,Ribeirao_Preto,09
73,RP09,1.2145458310000001,Ribeirao_Preto,09
74,RP09,1.2332324211999999,Ribeirao_Preto,09
75,RP09,1.2079829296,Ribeirao_Preto,09
76,RP09,1.2370537348,Ribeirao_Preto,09
77,RP09,1.2045436634,Ribeirao_Preto,09
78,RP09,1.2225872843999999,Ribeirao_Preto,09
79,RP09,1.228923118,Ribeirao_Preto,09
80,RP09,1.2481001800000002,Ribeirao_Preto,09
81,RP09,,Ribeirao_Preto,09
82,RP09,,Ribeirao_Preto,09
83,RP09,,Ribeirao_Preto,09
84,RP09,,Ribeirao_Preto,09
85,RP09,,Ribeirao_Preto,09
86,RP09,,Ribeirao_Preto,09
87,RP09,,Ribeirao_Preto,09
88,RP09,,Ribeirao_Preto,09
89,RP09,,Ribeirao_Preto,09
90,RP09,,Ribeirao_Preto,09
91,RP09,,Ribeirao_Preto,09
92,RP09,,Ribeirao_Preto,09
93,RP09,,Ribeirao_Preto,09
94,RP09,,Ribeirao_Preto,09
95,RP09,,Ribeirao_Preto,09
96,RP09,,Ribeirao_Preto,09
97,RP09,,Ribeirao_Preto,09
98,RP09,,Ribeirao_Preto,09
99,RP09,,Ribeirao_Preto,09
100,RP09,,Ribeirao_Preto,09
1,CH02,1.299825395,Chile,02
2,CH02,1.2822055078,Chile,02
3,CH02,1.293874906,Chile,02
4,CH02,1.2551238822,Chile,02
5,CH02,1.259958763,Chile,02
6,CH02,1.3048488749999998,Chile,02
7,CH02,1.30898977,Chile,02
8,CH02,1.295074606,Chile,02
9,CH02,1.2843958464,Chile,02
10,CH02,1.2509363684,Chile,02
11,CH02,1.2869129824,Chile,02
12,CH02,1.3125517498000001,Chile,02
13,CH02,1.2919562674,Chile,02
14,CH02,1.2694210366,Chile,02
15,CH02,1.3062836274,Chile,02
16,CH02,1.2991797904,Chile,02
17,CH02,1.287441826,Chile,02
18,CH02,1.2543783139999998,Chile,02
19,CH02,1.2986749415999999,Chile,02
20,CH02,1.3236343869999998,Chile,02
21,CH02,1.2567404526000001,Chile,02
22,CH02,1.2936295406,Chile,02
23,CH02,1.2698925474,Chile,02
24,CH02,1.271178709,Chile,02
25,CH02,1.2577535873999999,Chile,02
26,CH02,1.2656662129999998,Chile,02
27,CH02,1.3133618806,Chile,02
28,CH02,1.2271950452,Chile,02
29,CH02,1.2761684956,Chile,02
30,CH02,1.2415869294,Chile,02
31,CH02,1.2906655354,Chile,02
32,CH02,1.2754600634000002,Chile,02
33,CH02,1.3092784539999998,Chile,02
34,CH02,1.3221666654000002,Chile,02
35,CH02,1.2351871922,Chile,02
36,CH02,1.287907444,Chile,02
37,CH02,1.2893497541999999,Chile,02
38,CH02,1.3105918972000001,Chile,02
39,CH02,1.269207452,Chile,02
40,CH02,1.3118833008,Chile,02
41,CH02,1.3482778222,Chile,02
42,CH02,1.2958366274,Chile,02
43,CH02,1.2909821186000001,Chile,02
44,CH02,1.2475508316,Chile,02
45,CH02,1.297792643,Chile,02
46,CH02,1.3151478286,Chile,02
47,CH02,1.3076843774000002,Chile,02
48,CH02,1.3280862265999998,Chile,02
49,CH02,1.2379494318,Chile,02
50,CH02,1.314214165,Chile,02
51,CH02,1.2859284199999998,Chile,02
52,CH02,1.3059020852,Chile,02
53,CH02,1.2737008828,Chile,02
54,CH02,1.3077479436000001,Chile,02
55,CH02,1.3062490032,Chile,02
56,CH02,1.3009285984,Chile,02
57,CH02,1.2348926898,Chile,02
58,CH02,1.3377730234,Chile,02
59,CH02,1.3153395086,Chile,02
60,CH02,1.316822648,Chile,02
61,CH02,1.3109407758000002,Chile,02
62,CH02,1.2716945668000001,Chile,02
63,CH02,1.2716021622,Chile,02
64,CH02,1.301334718,Chile,02
65,CH02,1.2493052642,Chile,02
66,CH02,1.3415434024000001,Chile,02
67,CH02,1.3019422630000002,Chile,02
68,CH02,1.3134169248,Chile,02
69,CH02,1.2929817842,Chile,02
70,CH02,1.27612427,Chile,02
71,CH02,1.2612495287999999,Chile,02
72,CH02,1.291856019,Chile,02
73,CH02,1.3275959742,Chile,02
74,CH02,1.3017045006,Chile,02
75,CH02,1.3145919306,Chile,02
76,CH02,1.2976412564,Chile,02
77,CH02,1.3404525760000001,Chile,02
78,CH02,1.3525202718,Chile,02
79,CH02,1.3036135575999999,Chile,02
80,CH02,1.2697135826000001,Chile,02
81,CH02,1.2420709828,Chile,02
82,CH02,1.3181267118,Chile,02
83,CH02,1.2842639014000001,Chile,02
84,CH02,1.2668547253999998,Chile,02
85,CH02,1.2854740006,Chile,02
86,CH02,1.288915026,Chile,02
87,CH02,1.2796257808,Chile,02
88,CH02,1.2621526051999998,Chile,02
89,CH02,1.35849648,Chile,02
90,CH02,1.2921774404000002,Chile,02
91,CH02,1.1737068207999999,Chile,02
92,CH02,1.2998627026,Chile,02
93,CH02,1.2948927604,Chile,02
94,CH02,1.3429535494000002,Chile,02
95,CH02,1.3352314814,Chile,02
96,CH02,1.2958971034000002,Chile,02
97,CH02,1.2700442203999998,Chile,02
98,CH02,1.2971272863999999,Chile,02
99,CH02,1.2431236849999998,Chile,02
100,CH02,,Chile,02
1,RP02,1.3034382305999999,Ribeirao_Preto,02
2,RP02,1.2366619638,Ribeirao_Preto,02
3,RP02,1.269955581,Ribeirao_Preto,02
4,RP02,1.2282899824,Ribeirao_Preto,02
5,RP02,1.282324084,Ribeirao_Preto,02
6,RP02,1.2585568876,Ribeirao_Preto,02
7,RP02,1.2553742689999998,Ribeirao_Preto,02
8,RP02,1.2685653654,Ribeirao_Preto,02
9,RP02,1.2770410544000002,Ribeirao_Preto,02
10,RP02,1.2901705078,Ribeirao_Preto,02
11,RP02,1.284550802,Ribeirao_Preto,02
12,RP02,1.2598519434,Ribeirao_Preto,02
13,RP02,1.2530223754,Ribeirao_Preto,02
14,RP02,1.2751036228000001,Ribeirao_Preto,02
15,RP02,1.2537568559999999,Ribeirao_Preto,02
16,RP02,1.2571947689999998,Ribeirao_Preto,02
17,RP02,1.2677020972,Ribeirao_Preto,02
18,RP02,1.2916158618,Ribeirao_Preto,02
19,RP02,1.2888404392,Ribeirao_Preto,02
20,RP02,1.2623828504,Ribeirao_Preto,02
21,RP02,1.2132579912,Ribeirao_Preto,02
22,RP02,1.2862380178,Ribeirao_Preto,02
23,RP02,1.2324057555999999,Ribeirao_Preto,02
24,RP02,1.1472383036,Ribeirao_Preto,02
25,RP02,1.2508699367999998,Ribeirao_Preto,02
26,RP02,1.278383755,Ribeirao_Preto,02
27,RP02,1.2617649466,Ribeirao_Preto,02
28,RP02,1.2619315387999999,Ribeirao_Preto,02
29,RP02,1.2813659084,Ribeirao_Preto,02
30,RP02,1.3590004355999998,Ribeirao_Preto,02
31,RP02,1.2444111848000001,Ribeirao_Preto,02
32,RP02,1.2842788446,Ribeirao_Preto,02
33,RP02,1.2705558438,Ribeirao_Preto,02
34,RP02,1.2684172598,Ribeirao_Preto,02
35,RP02,1.266017936,Ribeirao_Preto,02
36,RP02,1.2893943708,Ribeirao_Preto,02
37,RP02,1.2682854712,Ribeirao_Preto,02
38,RP02,1.2392284264,Ribeirao_Preto,02
39,RP02,1.2229078212,Ribeirao_Preto,02
40,RP02,1.3152247604,Ribeirao_Preto,02
41,RP02,1.2424895382,Ribeirao_Preto,02
42,RP02,1.2269380784000001,Ribeirao_Preto,02
43,RP02,1.2163689964,Ribeirao_Preto,02
44,RP02,1.3050472891999998,Ribeirao_Preto,02
45,RP02,1.2687295592,Ribeirao_Preto,02
46,RP02,1.2821100412,Ribeirao_Preto,02
47,RP02,1.2671392278,Ribeirao_Preto,02
48,RP02,1.2575831806000002,Ribeirao_Preto,02
49,RP02,1.2853189902,Ribeirao_Preto,02
50,RP02,1.2697718305999999,Ribeirao_Preto,02
51,RP02,1.2800884258,Ribeirao_Preto,02
52,RP02,1.2467003220000001,Ribeirao_Preto,02
53,RP02,1.2903796490000001,Ribeirao_Preto,02
54,RP02,1.268895793,Ribeirao_Preto,02
55,RP02,1.2655910286,Ribeirao_Preto,02
56,RP02,1.2841156608,Ribeirao_Preto,02
57,RP02,1.252723174,Ribeirao_Preto,02
58,RP02,1.2548567162,Ribeirao_Preto,02
59,RP02,1.2472286106000001,Ribeirao_Preto,02
60,RP02,1.2788075062000002,Ribeirao_Preto,02
61,RP02,1.2737400696,Ribeirao_Preto,02
62,RP02,1.2676078858,Ribeirao_Preto,02
63,RP02,1.2636350288,Ribeirao_Preto,02
64,RP02,1.2855264808000002,Ribeirao_Preto,02
65,RP02,1.2686775872,Ribeirao_Preto,02
66,RP02,1.247982572,Ribeirao_Preto,02
67,RP02,1.253118442,Ribeirao_Preto,02
68,RP02,1.2876703829999998,Ribeirao_Preto,02
69,RP02,1.329120706,Ribeirao_Preto,02
70,RP02,1.3118925384,Ribeirao_Preto,02
71,RP02,1.2301907864000001,Ribeirao_Preto,02
72,RP02,1.2224068902,Ribeirao_Preto,02
73,RP02,1.1210417071999998,Ribeirao_Preto,02
74,RP02,1.2434703587999998,Ribeirao_Preto,02
75,RP02,1.2811123182,Ribeirao_Preto,02
76,RP02,1.259605823,Ribeirao_Preto,02
77,RP02,1.2520505684,Ribeirao_Preto,02
78,RP02,1.2639219242,Ribeirao_Preto,02
79,RP02,1.273453898,Ribeirao_Preto,02
80,RP02,,Ribeirao_Preto,02
81,RP02,,Ribeirao_Preto,02
82,RP02,,Ribeirao_Preto,02
83,RP02,,Ribeirao_Preto,02
84,RP02,,Ribeirao_Preto,02
85,RP02,,Ribeirao_Preto,02
86,RP02,,Ribeirao_Preto,02
87,RP02,,Ribeirao_Preto,02
88,RP02,,Ribeirao_Preto,02
89,RP02,,Ribeirao_Preto,02
90,RP02,,Ribeirao_Preto,02
91,RP02,,Ribeirao_Preto,02
92,RP02,,Ribeirao_Preto,02
93,RP02,,Ribeirao_Preto,02
94,RP02,,Ribeirao_Preto,02
95,RP02,,Ribeirao_Preto,02
96,RP02,,Ribeirao_Preto,02
97,RP02,,Ribeirao_Preto,02
98,RP02,,Ribeirao_Preto,02
99,RP02,,Ribeirao_Preto,02
100,RP02,,Ribeirao_Preto,02
1,CH03,1.2912608344,Chile,03
2,CH03,1.2384914790000001,Chile,03
3,CH03,1.2713502634,Chile,03
4,CH03,1.2757338392,Chile,03
5,CH03,1.296088284,Chile,03
6,CH03,1.2496533822,Chile,03
7,CH03,1.2533539714,Chile,03
8,CH03,1.2073148984,Chile,03
9,CH03,1.2637088870000002,Chile,03
10,CH03,1.2809083266,Chile,03
11,CH03,1.2451702116,Chile,03
12,CH03,1.256468948,Chile,03
13,CH03,1.2703591484,Chile,03
14,CH03,1.2399784178,Chile,03
15,CH03,1.2547040374,Chile,03
16,CH03,1.2539610226,Chile,03
17,CH03,1.2533585600000001,Chile,03
18,CH03,1.2351709244000002,Chile,03
19,CH03,1.2390551196000001,Chile,03
20,CH03,1.2554218696,Chile,03
21,CH03,1.2393528032,Chile,03
22,CH03,1.2975946388,Chile,03
23,CH03,1.2922351773999998,Chile,03
24,CH03,1.2857773142000002,Chile,03
25,CH03,1.2597191334000002,Chile,03
26,CH03,1.2380693124,Chile,03
27,CH03,1.2800433404,Chile,03
28,CH03,1.2784710722000001,Chile,03
29,CH03,1.234032047,Chile,03
30,CH03,1.2373823735999998,Chile,03
31,CH03,1.2541667522,Chile,03
32,CH03,1.2558542114,Chile,03
33,CH03,1.2851837352,Chile,03
34,CH03,1.2569224004,Chile,03
35,CH03,1.2571774322000002,Chile,03
36,CH03,1.2379046894,Chile,03
37,CH03,1.2741160404,Chile,03
38,CH03,1.2374040292000001,Chile,03
39,CH03,1.306535915,Chile,03
40,CH03,1.2217159818,Chile,03
41,CH03,1.249961255,Chile,03
42,CH03,1.2339116122,Chile,03
43,CH03,1.2272351175999998,Chile,03
44,CH03,1.2111508737999999,Chile,03
45,CH03,1.2598839936000001,Chile,03
46,CH03,1.2945730632,Chile,03
47,CH03,1.26707373,Chile,03
48,CH03,1.2023425766,Chile,03
49,CH03,1.2483274007999998,Chile,03
50,CH03,1.2717225000000003,Chile,03
51,CH03,1.281436714,Chile,03
52,CH03,1.2753519332,Chile,03
53,CH03,1.2610036442,Chile,03
54,CH03,1.2860410398,Chile,03
55,CH03,1.2979869086,Chile,03
56,CH03,1.2617035988,Chile,03
57,CH03,1.278376271,Chile,03
58,CH03,1.2580063964000001,Chile,03
59,CH03,1.2691876469999999,Chile,03
60,CH03,1.2602253268,Chile,03
61,CH03,1.249469258,Chile,03
62,CH03,1.2421306911999999,Chile,03
63,CH03,1.2639546767999998,Chile,03
64,CH03,1.2112296676,Chile,03
65,CH03,1.2390266429999999,Chile,03
66,CH03,1.2796807284000002,Chile,03
67,CH03,1.253486359,Chile,03
68,CH03,1.2619282814,Chile,03
69,CH03,1.2760463608000001,Chile,03
70,CH03,1.2284844158000001,Chile,03
71,CH03,1.2468894318000001,Chile,03
72,CH03,1.2479226508,Chile,03
73,CH03,1.2878986512000001,Chile,03
74,CH03,1.2940296025999998,Chile,03
75,CH03,1.2828011305999998,Chile,03
76,CH03,1.2175297885999998,Chile,03
77,CH03,1.2643699981999998,Chile,03
78,CH03,1.2443837678,Chile,03
79,CH03,1.2048853072,Chile,03
